20040102	18800	37.671107225273666	
20040103	21900	8.892523726467394	
20040104	20800	38.0649270555393	
20040105	19700	20.07517527228661	
20040106	22900	-30.070163865149073	
20040107	19100	13.856406460551014	
20040108	21800	-23.182219830937644	
20040109	26100	-14.095389311788626	
20040110	25400	12.255929590480267	
20040111	26400	-36.252311481466	
20040112	29400	-5.878304635907295E-15	
20040114	32400	-6.928203230275509	
20040115	34800	8.452365234813977	
20040116	25600	-5.143516556418883E-15	
20040117	27700	2.0521208599540137	
20040118	21400	56.989623751055035	
20040119	20300	42.13244437154378	
20040120	22200	53.47215943516235	
20040121	18300	30.909626441250186	
20040122	27200	6.4278760968653925	
20040123	27100	19.918584287042084	
20040124	33800	-15.035081932574537	
20040125	34000	-5.0714191408883895	
20040126	32900	3.3809460939255906	
20040127	35700	8.030070108914645	
20040128	33100	3.1058285412302435	
20040129	39500	22.55262289886179	
20040130	23200	11.646857029613413	
20040131	20200	-10.59253883768275	
20040201	28500	-21.29795315151379	
20040202	27500	-11.50000000000001	
20040203	15800	5.035797152340969	
20040206	24600	-16.04678079635628	
20040207	32300	-1.4816476267101903	
20040208	36500	21.612930278075886	
20040209	26300	38.5001460815826	
20040210	23500	59.20063510951221	
20040211	16200	24.14814565722671	
20040212	17900	6.893654271085457	
20040213	22800	-1.2201803984672155	
20040214	20700	8.55050358314172	
20040215	18400	-1.3891854213354424	
20040216	21800	-10.142838281776779	
20040217	23100	-4.917561856947892	
20040218	22000	33.533388120356044	
20040219	17700	11.500000000000004	
20040220	18100	-6.427876096865394	
20040221	22200	-23.49231551964771	
20040223	30100	55.78690309313775	
20040224	26700	6.077686218342549	
20040225	42900	3.213938048432697	
20040226	32200	8.99902653561155	
20040227	34200	8.485281374238568	
20040228	32800	8.426488874308756	
20040229	21800	32.93991105411605	
20040301	20700	27.893451546568876	
20040302	23700	26.0	
20040303	18000	-4.500000000000004	
20040304	23400	-30.070163865149066	
20040305	29400	-21.665770566268577	
20040306	28900	5.79555495773441	
20040307	30600	5.500000000000002	
20040308	23800	20.680962813256368	
20040309	25200	25.45584412271571	
20040310	28900	7.34788079488412E-16	
20040311	33600	-12.688309018513099	
20040312	27400	-8.96575228282571	
20040313	30700	-10.9581416790092	
20040314	25400	-2.178893568691456	
20040315	24400	8.682408883346499	
20040318	26600	-3.8822856765378093	
20040319	29100	-28.578838324886476	
20040321	35300	-9.396926207859085	
20040322	30500	7.372368398600926	
20040325	26000	19.318516525781366	
20040326	18700	26.897256848477127	
20040327	20500	25.37170076121952	
20040328	32400	-23.334523779156076	
20040329	20700	-3.1228493378257506E-15	
20040330	24800	-14.33941090877616	
20040331	23700	4.242640687119284	
20040401	21800	-4.0	
20040402	24400	-11.468128620045889	
20040403	28400	-22.91247805611015	
